Order ID,Date,Customer_Name,Product,Category,Quantity,Price,City,Discount,Payment Mode,Order Status,Salesperson,Profit,Shipping Cost,Remarks
ORD3460,2025-03-03,Jordan Lane,Fitbit Charge,Accessories,3,24165,Chennai,6%,Cash,Delayed,Priya,18269,934,-
ORD3461,2024-08-28,Vincent Hawkins,OnePlus 11,Accessories,4,37466,Bengaluru,17%,Net Banking,Delivered,Arjun,6551,614,Urgent
ORD3462,2024-11-17,Lisa Baldwin,AirPods Pro,Laptop,1,10763,Kolkata,14%,Credit Card,Delayed,Arjun,17305,590,Fragile
ORD3463,2025-02-25,Jennifer Gross,AirPods Pro,Accessories,4,100621,Kolkata,3%,Credit Card,Pending,John,-686,679,-
ORD3464,2024-08-23,Robert Simpson,Galaxy Tab,Smartwatch,4,147599,Chennai,18%,Credit Card,Delivered,Riya,15479,858,Late delivery
ORD3465,2024-08-17,Bradley Mccann,OnePlus 11,Accessories,5,102386,Hyderabad,3%,UPI,Delayed,John,1966,654,-
ORD3466,2024-07-22,Carol Hart,MacBook Air,Mobile,2,13442,Bengaluru,9%,UPI,Delayed,John,-3376,621,Urgent
ORD3467,2024-09-05,Carmen Wilkins,Fitbit Charge,Laptop,1,40390,Chennai,1%,Cash,Pending,Sarah,3365,286,-
ORD3468,2024-10-24,Jaclyn Yu,OnePlus 11,Mobile,1,64567,Hyderabad,14%,Cash,Delivered,Riya,-217,433,-
ORD3469,2024-05-20,Larry Peters,Galaxy Tab,Laptop,1,35579,Hyderabad,10%,Net Banking,Pending,Arjun,7890,597,Urgent
ORD3470,2024-09-13,Haley Miller,AirPods Pro,Laptop,5,64742,Delhi,6%,Debit Card,Pending,Riya,14635,143,No stock
ORD3471,2024-06-01,David Todd,Galaxy Tab,Smartwatch,1,78476,Chennai,15%,UPI,Pending,Priya,-1867,722,Fragile
ORD3472,2024-08-16,Michael Williams,iPhone 13,Laptop,2,77643,Kolkata,5%,Net Banking,Delayed,David,16004,648,-
ORD3473,2025-01-07,Danielle Fernandez,Galaxy Tab,Smartwatch,5,33973,Hyderabad,20%,Credit Card,Delayed,Priya,7696,138,Urgent
ORD3474,2024-09-28,Brandon Montgomery,AirPods Pro,Accessories,2,28288,Hyderabad,10%,Net Banking,Cancelled,Riya,5008,530,Late delivery
ORD3475,2024-06-15,Jeffrey Carey,AirPods Pro,Accessories,5,126280,Bengaluru,5%,Cash,Delivered,Riya,13322,369,-
ORD3476,2024-09-13,Derek Thompson,OnePlus 11,Tablet,3,136227,Mumbai,18%,UPI,Delivered,Priya,-4525,124,Urgent
ORD3477,2025-01-09,Donna Clark,MacBook Air,Tablet,2,80696,Delhi,9%,Net Banking,Delivered,John,-3370,945,No stock
ORD3478,2024-10-17,Matthew Jackson,AirPods Pro,Laptop,5,33699,Hyderabad,17%,Net Banking,Pending,Priya,3507,625,Fragile
ORD3479,2024-07-23,Brooke Garner,iPhone 13,Laptop,2,22990,Hyderabad,5%,Credit Card,Delivered,David,4153,330,Late delivery
ORD3480,2024-10-13,Maria Fitzgerald,OnePlus 11,Mobile,2,14034,Chennai,0%,Credit Card,Pending,Riya,9855,588,Urgent
ORD3481,2025-02-14,Kelly Snyder,Fitbit Charge,Laptop,4,104865,Hyderabad,2%,Net Banking,Pending,David,12297,358,Late delivery
ORD3482,2024-11-09,Thomas Mata,Galaxy Tab,Mobile,2,134457,Delhi,18%,Net Banking,Delayed,John,2517,983,Urgent
ORD3483,2024-07-28,Sylvia Scott,MacBook Air,Smartwatch,3,16696,Kolkata,14%,Net Banking,Delivered,Sarah,2704,432,-
ORD3484,2024-05-04,Jennifer Sandoval,AirPods Pro,Laptop,5,103170,Kolkata,7%,Net Banking,Delivered,Sarah,-50,828,Late delivery
ORD3485,2025-03-20,Ryan Thomas,AirPods Pro,Smartwatch,4,90521,Mumbai,5%,UPI,Delayed,Sarah,-4602,983,Urgent
ORD3486,2025-02-02,Stephanie Gonzalez,OnePlus 11,Mobile,5,122747,Mumbai,15%,Cash,Pending,Arjun,19484,728,Late delivery
ORD3487,2024-08-12,Tara Long,MacBook Air,Accessories,2,118488,Kolkata,19%,UPI,Cancelled,Priya,17073,957,Late delivery
ORD3488,2024-09-25,Michael Martin,Galaxy Tab,Smartwatch,5,80611,Chennai,19%,Debit Card,Pending,Riya,1092,325,Late delivery
ORD3489,2024-05-29,Phillip Sanchez,OnePlus 11,Mobile,5,89877,Hyderabad,5%,Cash,Delivered,Sarah,11157,522,-
ORD3490,2024-12-30,Carrie Porter,Fitbit Charge,Laptop,1,16094,Chennai,11%,Cash,Cancelled,David,9552,514,Urgent
ORD3491,2024-12-31,Melinda Morales,OnePlus 11,Mobile,4,98809,Kolkata,0%,UPI,Pending,David,18008,520,Urgent
ORD3492,2025-03-30,Jennifer Case MD,OnePlus 11,Accessories,2,79329,Chennai,14%,Credit Card,Delivered,John,-4569,899,-
ORD3493,2024-05-24,Kathy Burke,OnePlus 11,Mobile,3,38736,Hyderabad,7%,Cash,Pending,Arjun,14694,203,Late delivery
ORD3494,2024-12-31,David Chapman,Fitbit Charge,Accessories,1,143856,Bengaluru,17%,Cash,Delayed,John,10030,406,No stock
ORD3495,2024-10-20,Julie Mendez,Fitbit Charge,Laptop,3,84595,Hyderabad,9%,Debit Card,Delayed,David,18725,400,-
ORD3496,2024-06-23,Kendra Carney,OnePlus 11,Tablet,4,71214,Mumbai,11%,Credit Card,Delivered,David,5934,697,-
ORD3497,2024-07-04,Scott Barrett,iPhone 13,Smartwatch,2,65266,Delhi,5%,UPI,Pending,Sarah,2370,175,No stock
ORD3498,2024-06-13,Nicole Hatfield,AirPods Pro,Smartwatch,5,62148,Chennai,15%,Net Banking,Delivered,Arjun,13617,877,No stock
ORD3499,2024-06-30,Sarah Mitchell,MacBook Air,Laptop,3,100846,Chennai,12%,Net Banking,Delivered,Arjun,-362,662,Late delivery
ORD3500,2024-12-09,Jose Perez,AirPods Pro,Smartwatch,5,79768,Bengaluru,20%,Credit Card,Cancelled,Sarah,-4432,611,No stock
ORD3501,2024-10-29,Cody Winters,MacBook Air,Mobile,1,133045,Delhi,9%,Credit Card,Cancelled,David,6640,312,Fragile
ORD3502,2024-11-16,Shari Fry,Fitbit Charge,Accessories,2,42624,Hyderabad,18%,Net Banking,Pending,Sarah,-1888,519,Urgent
ORD3503,2025-01-26,Karen Williams,MacBook Air,Laptop,4,49653,Delhi,14%,Net Banking,Delivered,John,12088,211,Urgent
ORD3504,2024-09-03,Emily Thomas,Fitbit Charge,Accessories,2,97868,Hyderabad,16%,Net Banking,Cancelled,Priya,2375,829,-
ORD3505,2024-12-10,Mary Perez,OnePlus 11,Smartwatch,2,122057,Chennai,6%,UPI,Delivered,Riya,7112,782,Late delivery
ORD3506,2024-06-17,Becky Knight,Fitbit Charge,Accessories,3,70597,Mumbai,13%,Cash,Delayed,John,14050,392,Late delivery
ORD3507,2024-12-07,Taylor Lawrence,iPhone 13,Laptop,4,37837,Bengaluru,16%,Cash,Delivered,Arjun,-842,846,Late delivery
ORD3508,2024-08-21,Michael Hobbs,AirPods Pro,Smartwatch,1,40864,Bengaluru,13%,UPI,Delivered,Priya,-4321,348,Fragile
ORD3509,2024-10-10,Angela Tyler DVM,Fitbit Charge,Tablet,3,29315,Bengaluru,5%,Net Banking,Pending,Priya,14355,656,Urgent
ORD3510,2024-08-15,Anthony Garrett,MacBook Air,Tablet,3,64236,Chennai,1%,Net Banking,Pending,Priya,19094,126,Urgent
ORD3511,2024-06-03,Debra Ramirez,iPhone 13,Smartwatch,3,49473,Bengaluru,11%,Cash,Delayed,Priya,11168,415,Fragile
ORD3512,2024-08-25,Paul Lee,AirPods Pro,Accessories,1,85507,Bengaluru,4%,Cash,Delivered,Arjun,-3327,843,Urgent
ORD3513,2024-10-26,Diana Chandler,iPhone 13,Smartwatch,5,54923,Mumbai,8%,Credit Card,Delayed,Arjun,-2495,644,Late delivery
ORD3514,2024-12-12,Matthew Villegas,AirPods Pro,Mobile,1,101871,Bengaluru,15%,Cash,Pending,Arjun,6165,900,No stock
ORD3515,2024-07-01,Renee Christensen,MacBook Air,Laptop,3,125433,Hyderabad,20%,Cash,Delivered,Arjun,-2168,545,No stock
ORD3516,2024-05-13,Kimberly Nelson,Fitbit Charge,Laptop,3,141170,Kolkata,12%,Cash,Cancelled,Priya,8703,780,Urgent
ORD3517,2024-06-13,Jermaine Leon,AirPods Pro,Laptop,4,89111,Hyderabad,11%,Debit Card,Delayed,David,11812,225,No stock
ORD3518,2024-08-12,Jason Smith,Galaxy Tab,Accessories,4,115860,Bengaluru,18%,Debit Card,Delayed,Arjun,16475,955,Fragile
ORD3519,2024-09-20,Tonya Gilmore,AirPods Pro,Smartwatch,5,124018,Hyderabad,1%,UPI,Cancelled,Riya,17303,961,No stock
ORD3520,2024-10-17,Dustin Lee,AirPods Pro,Smartwatch,1,143365,Hyderabad,2%,Cash,Delayed,Priya,11171,555,No stock
ORD3521,2025-02-22,Shannon Doyle,AirPods Pro,Laptop,1,22921,Kolkata,5%,Cash,Delayed,Arjun,7249,979,Late delivery
ORD3522,2025-02-06,Margaret Gordon,Galaxy Tab,Laptop,5,22195,Delhi,14%,Debit Card,Cancelled,Riya,17936,103,No stock
ORD3523,2024-06-06,Sheena Hanson,OnePlus 11,Laptop,2,42995,Mumbai,7%,Cash,Delayed,Arjun,-1259,338,No stock
ORD3524,2025-01-10,David Escobar,OnePlus 11,Smartwatch,5,130668,Delhi,16%,Net Banking,Pending,Arjun,6351,356,Late delivery
ORD3525,2024-11-19,Tyler Walker,Galaxy Tab,Smartwatch,2,12548,Chennai,18%,Credit Card,Cancelled,Arjun,10385,828,Late delivery
ORD3526,2024-05-02,Scott Long,AirPods Pro,Laptop,2,136912,Hyderabad,5%,Net Banking,Delayed,Sarah,13295,667,Urgent
ORD3527,2025-04-16,Stephanie Reyes,MacBook Air,Smartwatch,1,31552,Kolkata,7%,Cash,Delayed,Riya,3120,403,Urgent
ORD3528,2024-10-13,Dustin Navarro,Galaxy Tab,Mobile,1,71828,Chennai,0%,Net Banking,Delayed,Arjun,-2296,737,No stock
ORD3529,2024-09-26,John Hughes,AirPods Pro,Accessories,3,25524,Kolkata,20%,UPI,Pending,Priya,513,572,-
ORD3530,2024-11-08,Kyle Davis,iPhone 13,Smartwatch,3,53488,Mumbai,19%,Net Banking,Delayed,David,3970,486,Late delivery
ORD3531,2024-11-05,Jennifer Gray,OnePlus 11,Tablet,2,5817,Mumbai,4%,Credit Card,Pending,Sarah,18246,532,Urgent
ORD3532,2025-04-20,Sylvia Baker,iPhone 13,Tablet,4,144301,Chennai,15%,Debit Card,Cancelled,Sarah,11564,688,Late delivery
ORD3533,2025-01-06,Todd Mcclure,Fitbit Charge,Mobile,1,32429,Chennai,2%,Net Banking,Pending,Arjun,2360,234,-
ORD3534,2025-04-11,Amy Russell,AirPods Pro,Mobile,3,53042,Chennai,0%,Net Banking,Delivered,David,-2128,409,No stock
ORD3535,2024-05-08,Courtney Robinson,MacBook Air,Mobile,1,112240,Chennai,11%,Cash,Delayed,David,19165,264,-
ORD3536,2024-12-11,Mr. Matthew Schmitt,OnePlus 11,Laptop,2,20797,Hyderabad,5%,UPI,Pending,Arjun,16030,683,Late delivery
ORD3537,2024-11-29,Justin Lopez,iPhone 13,Smartwatch,4,98890,Mumbai,15%,UPI,Pending,Riya,2252,828,Fragile
ORD3538,2024-10-08,Anthony Welch,AirPods Pro,Accessories,4,125807,Chennai,18%,Net Banking,Pending,Sarah,15221,546,Urgent
ORD3539,2024-09-28,Tyler Spencer,Fitbit Charge,Accessories,3,103860,Hyderabad,12%,Cash,Pending,John,-4156,461,-
ORD3540,2025-01-31,Michelle Alvarado,OnePlus 11,Tablet,2,139880,Kolkata,18%,Debit Card,Pending,David,16433,972,Urgent
ORD3541,2025-04-13,Elizabeth Hess,AirPods Pro,Smartwatch,1,22193,Delhi,12%,Credit Card,Delivered,David,1229,818,Urgent
ORD3542,2024-12-29,Johnathan Hall,OnePlus 11,Mobile,3,127074,Delhi,1%,Net Banking,Pending,John,8295,313,No stock
ORD3543,2024-12-01,John Ferguson,OnePlus 11,Mobile,2,127966,Kolkata,4%,Credit Card,Delivered,Arjun,-4336,740,Late delivery
ORD3544,2024-06-18,Stephanie Nash,Fitbit Charge,Tablet,3,125165,Bengaluru,11%,UPI,Cancelled,Riya,1131,427,Urgent
ORD3545,2024-05-06,Renee Fisher,OnePlus 11,Tablet,1,48800,Chennai,17%,Credit Card,Delivered,David,7728,385,-
ORD3546,2025-03-06,Rodney Gonzalez,Fitbit Charge,Tablet,5,30280,Chennai,13%,Cash,Pending,Riya,3589,490,Fragile
ORD3547,2024-06-13,Andrew Smith,Fitbit Charge,Mobile,1,21470,Mumbai,19%,Net Banking,Cancelled,David,8288,571,Fragile
ORD3548,2024-07-15,Jennifer Huber,iPhone 13,Tablet,3,47495,Mumbai,14%,Cash,Delivered,Sarah,11175,118,Urgent
ORD3549,2025-04-23,Michael Flowers,Fitbit Charge,Accessories,3,67390,Bengaluru,20%,Debit Card,Pending,John,2971,883,Late delivery
ORD3550,2024-10-17,Anthony Aguilar,AirPods Pro,Tablet,2,80776,Delhi,0%,Debit Card,Pending,John,-1406,258,-
ORD3551,2024-05-01,Christopher Garza,Fitbit Charge,Tablet,4,144461,Hyderabad,12%,Net Banking,Delivered,John,206,343,Urgent
ORD3552,2024-04-30,Wanda Trujillo,MacBook Air,Tablet,1,14509,Mumbai,16%,Cash,Cancelled,Sarah,-405,786,No stock
ORD3553,2025-04-20,Miranda Young,Fitbit Charge,Mobile,3,84279,Chennai,0%,Debit Card,Pending,John,15034,438,No stock
ORD3554,2024-06-24,Tony Huang,AirPods Pro,Tablet,2,137638,Mumbai,5%,Debit Card,Cancelled,Arjun,19104,179,Late delivery
ORD3555,2025-03-06,Ronald Harris,iPhone 13,Mobile,2,107649,Delhi,17%,Cash,Delayed,Arjun,3003,375,No stock
ORD3556,2024-10-30,Edward Johnson,Galaxy Tab,Tablet,4,24306,Chennai,6%,Cash,Pending,David,-4896,347,Late delivery
ORD3557,2024-06-09,Emily Lewis,Fitbit Charge,Tablet,2,16829,Mumbai,3%,Cash,Delayed,Sarah,-3721,184,Fragile
ORD3558,2024-08-21,Kayla Osborne,OnePlus 11,Tablet,4,133550,Bengaluru,0%,Cash,Delayed,David,-2384,685,Urgent
ORD3559,2024-10-16,Julia Mcintyre,iPhone 13,Tablet,2,91414,Hyderabad,12%,Credit Card,Delivered,Arjun,6558,988,Fragile
ORD3560,2025-04-14,Matthew Mckay,Fitbit Charge,Smartwatch,3,149948,Bengaluru,17%,UPI,Pending,Sarah,16525,307,Fragile
ORD3561,2024-08-14,Erica Walsh,AirPods Pro,Accessories,2,55624,Chennai,5%,Debit Card,Cancelled,Arjun,3081,836,No stock
ORD3562,2024-11-15,Chris Cardenas,OnePlus 11,Laptop,5,96291,Kolkata,13%,UPI,Delivered,David,-897,167,-
ORD3563,2024-05-20,Krista Martinez,iPhone 13,Accessories,4,78692,Mumbai,1%,Debit Card,Cancelled,Riya,900,719,No stock
ORD3564,2025-01-28,Zachary Phillips,Galaxy Tab,Mobile,4,38935,Hyderabad,20%,UPI,Pending,John,9169,672,Fragile
ORD3565,2024-10-01,Isaiah Newman,AirPods Pro,Laptop,3,7343,Kolkata,13%,Debit Card,Delivered,David,12862,694,-
ORD3566,2024-07-12,Joy Adams,Galaxy Tab,Laptop,2,135346,Chennai,4%,UPI,Delivered,Riya,6935,455,Late delivery
ORD3567,2025-01-07,Jamie Huynh,AirPods Pro,Laptop,5,81134,Delhi,18%,Debit Card,Pending,Priya,-1123,901,Urgent
ORD3568,2025-01-31,Christine Massey,MacBook Air,Tablet,4,146088,Bengaluru,2%,Net Banking,Cancelled,John,3954,997,No stock
ORD3569,2024-09-20,William Hamilton,Galaxy Tab,Mobile,4,23597,Mumbai,9%,UPI,Delayed,John,11257,771,No stock
ORD3570,2025-01-12,Anthony Anderson,MacBook Air,Accessories,3,40273,Hyderabad,9%,UPI,Delivered,Arjun,4452,474,Late delivery
ORD3571,2024-05-21,Diane Sandoval,AirPods Pro,Laptop,4,122498,Bengaluru,19%,Net Banking,Pending,John,13952,898,Urgent
ORD3572,2024-09-06,Brian Hogan,MacBook Air,Laptop,4,103210,Chennai,14%,Cash,Cancelled,John,12733,508,Fragile
ORD3573,2025-01-28,Jennifer Murphy,AirPods Pro,Tablet,4,138085,Delhi,6%,UPI,Delivered,Priya,-818,918,No stock
ORD3574,2024-07-01,Christopher Wagner,AirPods Pro,Mobile,4,33872,Bengaluru,12%,Cash,Cancelled,Riya,6483,685,Urgent
ORD3575,2025-02-06,Tiffany Patterson,MacBook Air,Mobile,2,54848,Kolkata,14%,UPI,Pending,Priya,5051,204,-
ORD3576,2025-03-28,Patricia Wise,iPhone 13,Accessories,4,119364,Chennai,16%,Debit Card,Delivered,Sarah,6062,341,-
ORD3577,2024-08-11,Edgar Riddle,MacBook Air,Accessories,5,88215,Chennai,5%,UPI,Pending,Sarah,10882,232,-
ORD3578,2025-04-04,Madeline Rollins,iPhone 13,Smartwatch,2,28151,Hyderabad,8%,Net Banking,Cancelled,Priya,17234,372,Fragile
ORD3579,2025-01-28,Mr. James Taylor Jr.,OnePlus 11,Mobile,3,25190,Hyderabad,19%,Credit Card,Pending,David,11960,326,No stock
ORD3580,2024-08-27,Stephen Johnson,Galaxy Tab,Tablet,3,72473,Delhi,6%,Net Banking,Pending,Priya,-4531,322,-
ORD3581,2024-06-09,Rodney Ross,Fitbit Charge,Laptop,5,114069,Kolkata,7%,Credit Card,Delayed,Arjun,14832,778,Fragile
ORD3582,2025-01-18,John Mckee,Fitbit Charge,Smartwatch,2,89579,Mumbai,17%,UPI,Pending,John,17701,787,Fragile
ORD3583,2024-09-13,James Smith,Fitbit Charge,Mobile,3,26442,Bengaluru,19%,Credit Card,Pending,David,2690,888,No stock
ORD3584,2025-02-24,Latoya Ingram,Fitbit Charge,Laptop,4,28071,Delhi,4%,Cash,Delayed,David,10156,153,Fragile
ORD3585,2024-11-30,Jordan Johnson,iPhone 13,Smartwatch,4,110011,Mumbai,16%,Net Banking,Pending,John,18711,446,Fragile
ORD3586,2025-04-06,Manuel Calderon,iPhone 13,Accessories,3,63829,Kolkata,12%,Net Banking,Delivered,Arjun,1016,261,Urgent
ORD3587,2024-06-15,Michael Hernandez,Fitbit Charge,Laptop,2,137048,Chennai,18%,Debit Card,Delivered,Riya,18131,624,No stock
ORD3588,2024-05-29,Nicholas Kirby,iPhone 13,Tablet,3,43503,Kolkata,11%,Credit Card,Pending,Riya,-3104,944,Late delivery
ORD3589,2024-06-25,Audrey Olsen,MacBook Air,Accessories,3,71304,Kolkata,11%,Credit Card,Delayed,David,-4856,585,Urgent
ORD3590,2024-05-28,Roy Nicholson,iPhone 13,Laptop,1,28222,Chennai,1%,Debit Card,Delayed,Sarah,12526,201,Urgent
ORD3591,2025-03-24,Terry Zamora,MacBook Air,Accessories,5,127242,Delhi,20%,Debit Card,Delivered,Riya,9121,529,Urgent
ORD3592,2025-02-22,Curtis Dunn,MacBook Air,Laptop,4,44455,Chennai,4%,Debit Card,Delayed,John,-3475,534,Fragile
ORD3593,2024-10-12,Donald Clements,Fitbit Charge,Smartwatch,2,62541,Delhi,20%,Credit Card,Delayed,Arjun,3320,497,Late delivery
ORD3594,2025-04-17,Brenda Roberts,OnePlus 11,Smartwatch,3,43027,Bengaluru,6%,Cash,Delayed,Riya,5096,788,-
ORD3595,2024-06-30,Matthew Day,iPhone 13,Tablet,4,140333,Kolkata,6%,Debit Card,Delivered,David,8529,115,No stock
ORD3596,2024-12-29,Alexandra Clark,Galaxy Tab,Mobile,3,76877,Hyderabad,11%,Cash,Delivered,Sarah,10056,348,Late delivery
ORD3597,2025-02-25,William Mccullough,Galaxy Tab,Laptop,4,58842,Bengaluru,4%,UPI,Pending,Priya,19561,202,Fragile
ORD3598,2025-02-23,John Gutierrez,MacBook Air,Laptop,1,105566,Hyderabad,7%,Debit Card,Delayed,John,68,809,Urgent
ORD3599,2025-01-01,Joe Hicks,Fitbit Charge,Laptop,2,136760,Mumbai,6%,Credit Card,Cancelled,Riya,4501,374,Fragile
ORD3600,2024-07-26,Ryan Lewis,Galaxy Tab,Laptop,3,135304,Bengaluru,6%,Debit Card,Pending,Riya,3035,819,Fragile
ORD3601,2025-03-31,Nicole Ramos,Galaxy Tab,Smartwatch,5,60666,Hyderabad,12%,Debit Card,Cancelled,Priya,-2477,846,No stock
ORD3602,2024-06-19,Timothy Coffey,Fitbit Charge,Accessories,3,89160,Bengaluru,15%,Cash,Cancelled,Riya,14806,287,Urgent
ORD3603,2025-02-07,Jason Herrera,AirPods Pro,Tablet,2,15684,Chennai,11%,Net Banking,Pending,Riya,1601,894,Urgent
ORD3604,2024-07-12,Christina Harris,AirPods Pro,Mobile,5,111858,Kolkata,20%,Net Banking,Cancelled,Priya,10935,396,No stock
ORD3605,2024-11-10,James Fleming,Galaxy Tab,Laptop,1,121668,Kolkata,5%,Cash,Pending,Sarah,-234,967,Fragile
ORD3606,2024-09-26,Jill Gutierrez,OnePlus 11,Accessories,5,101732,Chennai,13%,Credit Card,Pending,David,14469,627,Urgent
ORD3607,2024-06-01,Shane Perry,AirPods Pro,Tablet,5,116784,Mumbai,8%,UPI,Cancelled,John,-4624,961,Late delivery
ORD3608,2024-11-24,Erica Young,Galaxy Tab,Tablet,5,114487,Bengaluru,15%,Net Banking,Delayed,Sarah,19383,927,Late delivery
ORD3609,2024-10-14,Bradley Morris,OnePlus 11,Accessories,1,21012,Chennai,1%,UPI,Delivered,Arjun,16179,490,Urgent
ORD3610,2024-08-27,Latasha Campbell,MacBook Air,Smartwatch,1,142261,Chennai,11%,UPI,Cancelled,David,5565,832,Urgent
ORD3611,2024-09-14,Brianna Smith,iPhone 13,Mobile,2,15396,Delhi,20%,Debit Card,Pending,John,14114,981,No stock
ORD3612,2024-07-07,Samuel Ramirez,Fitbit Charge,Tablet,3,125433,Delhi,2%,Credit Card,Pending,Arjun,18767,874,No stock
ORD3613,2024-05-28,Wanda Cox,OnePlus 11,Accessories,3,141845,Delhi,5%,UPI,Delivered,Priya,12984,184,Urgent
ORD3614,2024-10-22,Claudia Johnson,Galaxy Tab,Mobile,5,30971,Hyderabad,2%,Credit Card,Pending,Riya,-911,711,Late delivery
ORD3615,2024-11-29,Janet Mata,Galaxy Tab,Accessories,5,17546,Hyderabad,16%,Cash,Delivered,John,-4978,801,Fragile
ORD3616,2025-04-10,George Jackson,AirPods Pro,Accessories,5,99223,Hyderabad,11%,Net Banking,Delivered,Arjun,7252,917,Late delivery
ORD3617,2024-11-20,Connie Clark,AirPods Pro,Smartwatch,2,126204,Mumbai,17%,Net Banking,Delayed,Sarah,3611,866,No stock
ORD3618,2024-09-27,Monica Henderson,Fitbit Charge,Mobile,2,78713,Delhi,2%,Net Banking,Cancelled,Arjun,6259,281,-
ORD3619,2024-06-09,Karina Dixon,OnePlus 11,Tablet,3,31929,Kolkata,19%,Credit Card,Delivered,John,18517,174,Fragile
ORD3620,2024-12-28,Cassandra Griffin,iPhone 13,Accessories,1,16299,Bengaluru,16%,UPI,Pending,Sarah,-1453,418,Urgent
ORD3621,2024-11-20,Jocelyn Nelson,Fitbit Charge,Tablet,3,104430,Mumbai,9%,Cash,Pending,Priya,18494,844,No stock
ORD3622,2024-12-23,Jonathan Miller,OnePlus 11,Mobile,2,71899,Hyderabad,4%,Debit Card,Cancelled,Riya,14017,611,Late delivery
ORD3623,2025-03-25,Jeremy Lambert,OnePlus 11,Mobile,2,112015,Delhi,10%,Debit Card,Cancelled,David,-4338,465,Fragile
ORD3624,2025-03-20,Lisa Davis,AirPods Pro,Tablet,5,87165,Mumbai,15%,Cash,Cancelled,Riya,14788,863,No stock
ORD3625,2025-02-15,Dale Martinez,MacBook Air,Laptop,1,42960,Chennai,18%,Credit Card,Cancelled,John,5563,509,Late delivery
ORD3626,2024-08-30,Mr. Bryan Hall,Galaxy Tab,Accessories,2,15881,Hyderabad,19%,Net Banking,Delivered,John,-1028,451,Late delivery
ORD3627,2024-05-28,Lisa Leblanc,AirPods Pro,Tablet,4,14831,Hyderabad,0%,Net Banking,Delivered,Arjun,1770,796,Late delivery
ORD3628,2024-08-03,Tyler Howard,iPhone 13,Smartwatch,1,12747,Bengaluru,19%,Net Banking,Delivered,David,9829,882,Late delivery
ORD3629,2025-03-20,Mark Fuller,AirPods Pro,Laptop,4,139732,Chennai,4%,Credit Card,Cancelled,Riya,13639,268,Fragile
ORD3630,2024-11-14,Christine Hudson,Galaxy Tab,Smartwatch,5,108470,Bengaluru,16%,UPI,Delayed,Arjun,13793,241,Fragile
ORD3631,2024-09-14,Monica Stevenson,MacBook Air,Accessories,1,52269,Mumbai,7%,Net Banking,Delayed,Sarah,13111,430,Fragile
ORD3632,2024-08-16,Alexis Henderson,OnePlus 11,Smartwatch,3,131572,Chennai,4%,UPI,Delivered,David,5532,712,-
ORD3633,2024-05-07,Mr. Johnathan Spencer,Galaxy Tab,Mobile,2,79029,Kolkata,1%,Net Banking,Delivered,John,8672,634,-
ORD3634,2024-10-11,Michael Mason,iPhone 13,Mobile,3,86023,Hyderabad,16%,Credit Card,Delayed,Riya,-382,611,Late delivery
ORD3635,2025-01-16,Joshua Gonzalez,OnePlus 11,Tablet,5,70258,Kolkata,8%,Net Banking,Delayed,Riya,11063,898,No stock
ORD3636,2024-12-23,David Kelly,Galaxy Tab,Tablet,5,78226,Delhi,19%,Net Banking,Delayed,Riya,69,569,-
ORD3637,2025-03-05,Kimberly Bush,MacBook Air,Laptop,4,72227,Delhi,3%,Net Banking,Pending,Sarah,-1561,547,No stock
ORD3638,2025-04-15,Olivia Brewer,MacBook Air,Mobile,4,37912,Hyderabad,8%,UPI,Cancelled,Arjun,-4734,862,Fragile
ORD3639,2024-05-16,Paul Rodriguez,AirPods Pro,Tablet,3,83102,Bengaluru,19%,UPI,Delivered,Sarah,-3632,602,Fragile
ORD3640,2024-11-05,Jonathon Hernandez,iPhone 13,Smartwatch,1,133297,Kolkata,7%,Net Banking,Cancelled,Sarah,-752,383,Fragile
ORD3641,2024-11-29,James Price,OnePlus 11,Accessories,1,30304,Hyderabad,10%,Credit Card,Delayed,David,4388,813,Late delivery
ORD3642,2025-03-04,Howard Buchanan,OnePlus 11,Accessories,5,71116,Hyderabad,2%,Net Banking,Cancelled,Riya,17512,808,No stock
ORD3643,2024-07-23,Mrs. Sharon Mcfarland,AirPods Pro,Smartwatch,3,9183,Chennai,20%,UPI,Cancelled,Sarah,-2127,504,No stock
ORD3644,2024-12-30,Tim Fisher,MacBook Air,Mobile,1,112407,Mumbai,20%,Credit Card,Delayed,Priya,5147,674,Urgent
ORD3645,2025-04-02,Jennifer Hensley,AirPods Pro,Laptop,4,79439,Bengaluru,8%,Cash,Pending,Priya,-3289,185,Urgent
ORD3646,2024-08-06,Brandy Richardson,AirPods Pro,Mobile,5,28300,Delhi,9%,Cash,Pending,David,-2667,222,No stock
ORD3647,2024-05-03,Bonnie Smith,Galaxy Tab,Accessories,1,63497,Mumbai,2%,Credit Card,Pending,Sarah,2293,980,Late delivery
ORD3648,2024-12-20,Megan Lyons,Galaxy Tab,Laptop,1,138348,Delhi,9%,Credit Card,Cancelled,Priya,-2867,107,Urgent
ORD3649,2024-08-27,Joshua Arellano,OnePlus 11,Tablet,5,5869,Chennai,12%,Debit Card,Delivered,Arjun,-1666,409,Fragile
ORD3650,2024-10-12,Lisa Lawrence,MacBook Air,Smartwatch,4,86624,Chennai,0%,Credit Card,Delivered,Priya,12617,834,Late delivery
ORD3651,2024-06-08,Heather Trevino,iPhone 13,Laptop,4,39736,Chennai,0%,UPI,Cancelled,John,-4335,139,-
